Series ID,Year,Period,Label,Value
LNU04034236Q,2019,Q01,2019 Qtr1,3.3
LNU04034236Q,2019,Q02,2019 Qtr2,3.2
LNU04034236Q,2019,Q03,2019 Qtr3,4.5
LNU04034236Q,2019,Q04,2019 Qtr4,2.9
LNU04034236Q,2020,Q01,2020 Qtr1,3.8
LNU04034236Q,2020,Q02,2020 Qtr2,13.2
LNU04034236Q,2020,Q03,2020 Qtr3,10.4
